Record ID,SchoolName,Borough,Building,Street,Address Line 1,City,ZipCode,Last Inspection Date,Permittee,Inspection Date,Code,Violation Description,Critical Level,LATITUDE,LONGITUDE,COMMUNITYBOARD,COUNCILDISTRICT,CENSUSTRACT,BIN,BBL,NTA
80757,HORACE MANN UPPER SCHOOL,Bronx,225,WEST  246 STREET,225 WEST  246 STREET,"BRONX, NY 10471",10471,11/07/2019,FLIK INTERNATIONAL CORP,01/07/2019,02B,Hot food item not held at or above 140º F.,C,40.892395340368,-73.898407439754,208,11,035100,2109453,2058141401,BX22
54239,TEEN AID HIGH SCHOOL- BROOKLYN,Brooklyn,69,SCHERMERHORN STREET,69 SCHERMERHORN STREET,"BROOKLYN, NY 11201",11201,06/03/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.690733744552,-73.99091299124,302,33,000900,3002643,3002690014,BK09
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,C,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
347831,EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION,Brooklyn,616,QUINCY ST,616 QUINCY ST,"BROOKLYN, NY 11221",11221,10/08/2019,EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION,01/07/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.688687570744,-73.93549864291,303,36,029300,3044493,3016300001,BK35
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
149336,ST. PHILIP NERI SCHOOL,Bronx,3031,GRAND CONCOURSE,3031 GRAND CONCOURSE,"BRONX, NY 10468",10468,12/09/2019,ARCHDIOCESE OF NEW YORK,01/07/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.873660152317,-73.886966486472,207,11,041100,2017313,2033100057,BX05
53907,P.S. 177 QUEENS,Queens,56-37,188 STREET,56-37 188 STREET,"QUEENS, QN 11365",11365,07/10/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.743902261499,-73.788131739651,411,20,141700,4128231,4056740002,QN48
53843,P.S. 31 QUEENS,Queens,211-45,46 ROAD,211-45 46 ROAD,"BAYSIDE, NY 11361",11361,12/11/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.757056210143,-73.770121291593,411,19,144700,4156949,4073160018,QN46
82520,MAGEN DAVID YESHIVAH HIGH SCHOOL,Brooklyn,7801,BAY PARKWAY,7801 BAY PARKWAY,"Brooklyn, NY 11214",11214,11/25/2019,MAGEN DAVID YESHIVA,01/07/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.606359053013,-73.989210262443,311,44,027000,3256802,3062650006,BK28
82520,MAGEN DAVID YESHIVAH HIGH SCHOOL,Brooklyn,7801,BAY PARKWAY,7801 BAY PARKWAY,"Brooklyn, NY 11214",11214,11/25/2019,MAGEN DAVID YESHIVA,01/07/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.606359053013,-73.989210262443,311,44,027000,3256802,3062650006,BK28
336779,PATHWAYS TO GRADUATION @ DAVIDSON,Bronx,1732,DAVIDSON AVE,1732 DAVIDSON AVE,"BRONX, NY 10453",10453,12/03/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.847797556324,-73.913414565816,205,14,021700,2008362,2028610063,BX36
331805,CONGREGATION CHASIDEI BELZ,Brooklyn,7914,BAY PKWY,7914 BAY PKWY,"BROOKLYN, NY 11214",11214,11/21/2019,CONGREGATION CHASIDEI BELZ BM,01/07/2019,10C,Lighting Inadequate,G,40.605747025611,-73.989865807054,311,44,027000,3162913,3062760043,BK28
54640,P.S. 124 BROOKLYN,Brooklyn,515,4 AVENUE,515 4 AVENUE,"BROOKLYN, NY 11215",11215,06/10/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.667537657736,-73.991045932665,306,39,014100,3023391,3010340001,BK37
149336,ST. PHILIP NERI SCHOOL,Bronx,3031,GRAND CONCOURSE,3031 GRAND CONCOURSE,"BRONX, NY 10468",10468,12/09/2019,ARCHDIOCESE OF NEW YORK,01/07/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.873660152317,-73.886966486472,207,11,041100,2017313,2033100057,BX05
84226,YESHIVA OF TELSHE ALUMNI,Bronx,4904,INDEPENDENCE AVENUE,4904 INDEPENDENCE AVENUE,"Bronx, NY 10471",10471,11/07/2019,OF TELSHE ALUMN YESHIVA,01/07/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.897994257964,-73.911301563379,208,11,030701,2094926,2059400442,BX22
331805,CONGREGATION CHASIDEI BELZ,Brooklyn,7914,BAY PKWY,7914 BAY PKWY,"BROOKLYN, NY 11214",11214,11/21/2019,CONGREGATION CHASIDEI BELZ BM,01/07/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.605747025611,-73.989865807054,311,44,027000,3162913,3062760043,BK28
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,C,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
82521,SINAI ACADEMY YESHIVA H.S,Brooklyn,2025,79 STREET,2025 79 STREET,"BROOKLYN, NY 11214",11214,11/07/2019,SINAI ACADEMIC CENTER,01/07/2019,18G,"Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.",A,40.60813799386,-73.993423702347,311,47,027200,3162328,3062630060,BK28
331805,CONGREGATION CHASIDEI BELZ,Brooklyn,7914,BAY PKWY,7914 BAY PKWY,"BROOKLYN, NY 11214",11214,11/21/2019,CONGREGATION CHASIDEI BELZ BM,01/07/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.605747025611,-73.989865807054,311,44,027000,3162913,3062760043,BK28
324988,ALTERNATE LEARNING CENTER @ CLOISTERS,Manhattan,601,W 183RD ST,601 W 183RD ST,"NEW YORK, NY 10033",10033,06/03/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.850585595633,-73.933042122105,112,10,027100,1063959,1021650069,MN35
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
324988,ALTERNATE LEARNING CENTER @ CLOISTERS,Manhattan,601,W 183RD ST,601 W 183RD ST,"NEW YORK, NY 10033",10033,06/03/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/07/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.850585595633,-73.933042122105,112,10,027100,1063959,1021650069,MN35
347831,EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION,Brooklyn,616,QUINCY ST,616 QUINCY ST,"BROOKLYN, NY 11221",11221,10/08/2019,EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION,01/07/2019,,,,40.688687570744,-73.93549864291,303,36,029300,3044493,3016300001,BK35
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/07/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
84226,YESHIVA OF TELSHE ALUMNI,Bronx,4904,INDEPENDENCE AVENUE,4904 INDEPENDENCE AVENUE,"Bronx, NY 10471",10471,11/07/2019,OF TELSHE ALUMN YESHIVA,01/07/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.897994257964,-73.911301563379,208,11,030701,2094926,2059400442,BX22
357694,TIFERES BNOS,Brooklyn,826,MYRTLE AVE,826 MYRTLE AVE,"BROOKLYN, NY 11206",11206,01/07/2019,YESHIVA AND MESIVTA ARUGATH HABOSEM,01/07/2019,10H,Proper sanitization not provided for utensil ware washing operation.,G,40.695410734099,-73.948777393348,303,36,025901,3048637,3017557503,BK75
357694,TIFERES BNOS,Brooklyn,826,MYRTLE AVE,826 MYRTLE AVE,"BROOKLYN, NY 11206",11206,01/07/2019,YESHIVA AND MESIVTA ARUGATH HABOSEM,01/07/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.695410734099,-73.948777393348,303,36,025901,3048637,3017557503,BK75
54631,P.S. 9 BROOKLYN,Brooklyn,80,UNDERHILL AVENUE,80 UNDERHILL AVENUE,"BROOKLYN, NY 11238",11238,07/12/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.678289606722,-73.965540729117,308,35,020500,3028204,3011450026,BK64
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/08/2019,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,C,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
337311,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,Manhattan,12,ELLWOOD ST,12 ELLWOOD ST,"NEW YORK, NY 10040",10040,11/27/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,,,,40.85923655819,-73.92779144292,112,10,028300,1064128,1021710036,MN35
341436,SUCCESS ACADEMY HARLEM I,Manhattan,34,W 118TH ST,34 W 118TH ST,"NEW YORK, NY 10026",10026,05/21/2019,"REVOLUTION FOODS, INC.",01/08/2019,04A,Food Protection Certificate not held by supervisor of food operations.,C,40.802463717308,-73.946715302739,110,09,019000,1051434,1016010001,MN11
318453,CATHEDRAL SCHOOL OF BROOKLYN,Brooklyn,1492,SAINT JOHNS PL,1492 SAINT JOHNS PL,"BROOKLYN, NY 11213",11213,05/30/2019,THE PEOPLE'S CATHEDRAL OF BROOKLYN,01/08/2019,,,,40.670458399158,-73.928973525228,308,41,034900,3037116,3013850033,BK61
324522,EAST ELMHURST COMMUNITY SCHOOL-P.S.329,Queens,2625,97TH ST,2625 97TH ST,"EAST ELMHURST, NY 11369",11369,06/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.761549316251,-73.872238143601,403,21,036100,4437125,4013770016,QN27
318453,CATHEDRAL SCHOOL OF BROOKLYN,Brooklyn,1492,SAINT JOHNS PL,1492 SAINT JOHNS PL,"BROOKLYN, NY 11213",11213,05/30/2019,THE PEOPLE'S CATHEDRAL OF BROOKLYN,01/08/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.670458399158,-73.928973525228,308,41,034900,3037116,3013850033,BK61
129967,EPIPHANY LUTHERAN SCHOOL,Brooklyn,721,LINCOLN PLACE,721 LINCOLN PLACE,"Brooklyn, NY 11216",11216,11/19/2019,EVANGELICAL LUTHERAN CHURCH OF THE EPIPHANY,01/08/2019,10J,Hand wash sign not posted,G,40.670854770373,-73.952347129155,308,35,031702,3032263,3012540063,BK61
347656,MCCLANCY MEMORIAL HS,Queens,7106,31 AVENUE,7106 31 AVENUE,"EAST ELMHURST, NY 11370",11370,06/06/2019,M.R.S. HIGGS LLC,01/08/2019,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",C,40.758161647346,-73.896082619405,403,25,030902,4437073,4011420001,QN28
347656,MCCLANCY MEMORIAL HS,Queens,7106,31 AVENUE,7106 31 AVENUE,"EAST ELMHURST, NY 11370",11370,06/06/2019,M.R.S. HIGGS LLC,01/08/2019,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",AV,40.758161647346,-73.896082619405,403,25,030902,4437073,4011420001,QN28
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/08/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
125011,THURGOOD MARSHALL LOWER SCHOOL,Manhattan,282,WEST  151 STREET,282 WEST  151 STREET,"NEW YORK, NY 10039",10039,11/01/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.82615750892,-73.938074865345,110,09,023600,1060597,1020360049,MN03
347656,MCCLANCY MEMORIAL HS,Queens,7106,31 AVENUE,7106 31 AVENUE,"EAST ELMHURST, NY 11370",11370,06/06/2019,M.R.S. HIGGS LLC,01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.758161647346,-73.896082619405,403,25,030902,4437073,4011420001,QN28
129967,EPIPHANY LUTHERAN SCHOOL,Brooklyn,721,LINCOLN PLACE,721 LINCOLN PLACE,"Brooklyn, NY 11216",11216,11/19/2019,EVANGELICAL LUTHERAN CHURCH OF THE EPIPHANY,01/08/2019,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,G,40.670854770373,-73.952347129155,308,35,031702,3032263,3012540063,BK61
91613,PS 143 ANNEX,Queens,98-07,38 AVENUE,98-07 38 AVENUE,"CORONA, NY 11368",11368,12/09/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,,,,40.750238640168,-73.867824221025,403,21,040900,4043936,4017610035,QN26
330728,ARISTA PREPARATORY ACADEMY,Brooklyn,221,KINGSTON AVE,221 KINGSTON AVE,"BROOKLYN, NY 11213",11213,11/13/2019,ARISTA PREPARATORY INC,01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.672444665298,-73.941898803482,308,36,034300,3330683,3012440006,BK61
92677,OUR LADY OF SORROWS SCHOOL,Queens,35-34,105 STREET,35-34 105 STREET,"CORONA, NY 11368",11368,06/11/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,C,40.754869132837,-73.86320573576,403,21,037900,4437218,4017460027,QN26
54346,I.S. 228 BROOKLYN,Brooklyn,228,AVENUE S,228 AVENUE S,"BROOKLYN, NY 11223",11223,07/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.601293110781,-73.976952916785,311,47,041000,3190273,3070840001,BK29
128009,BNOS SPINKA,Brooklyn,799,KENT AVENUE,799 KENT AVENUE,"Brooklyn, NY 11205",11205,10/10/2019,BNOS SPINKA INC.,01/08/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.696957716655,-73.959872767714,303,33,123700,3054201,3018840010,BK75
337764,ACHIEVEMENT FIRST ENDEAVOR CHARTER,Brooklyn,510,WAVERLY AVE,510 WAVERLY AVE,"BROOKLYN, NY 11238",11238,06/06/2019,"REVOLUTION FOODS, INC.",01/08/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.682637397309,-73.965762015785,302,35,019900,3057561,3020110039,BK69
125011,THURGOOD MARSHALL LOWER SCHOOL,Manhattan,282,WEST  151 STREET,282 WEST  151 STREET,"NEW YORK, NY 10039",10039,11/01/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,01/08/2019,09B,Thawing procedures improper.,G,40.82615750892,-73.938074865345,110,09,023600,1060597,1020360049,MN03
